time	Torso_X	Torso_Y	Torso_Z	Torso_RXV	Torso_RYV	Torso_RZV	Torso_XV	Torso_YV	Torso_ZV	Torso_R00	Torso_R01	Torso_R02	Torso_R10	Torso_R11	Torso_R12	Torso_R20	Torso_R21	Torso_R22	RightThigh_X	RightThigh_Y	RightThigh_Z	RightThigh_RXV	RightThigh_RYV	RightThigh_RZV	RightThigh_XV	RightThigh_YV	RightThigh_ZV	RightThigh_R00	RightThigh_R01	RightThigh_R02	RightThigh_R10	RightThigh_R11	RightThigh_R12	RightThigh_R20	RightThigh_R21	RightThigh_R22	RightLeg_X	RightLeg_Y	RightLeg_Z	RightLeg_RXV	RightLeg_RYV	RightLeg_RZV	RightLeg_XV	RightLeg_YV	RightLeg_ZV	RightLeg_R00	RightLeg_R01	RightLeg_R02	RightLeg_R10	RightLeg_R11	RightLeg_R12	RightLeg_R20	RightLeg_R21	RightLeg_R22	RightFoot_X	RightFoot_Y	RightFoot_Z	RightFoot_RXV	RightFoot_RYV	RightFoot_RZV	RightFoot_XV	RightFoot_YV	RightFoot_ZV	RightFoot_R00	RightFoot_R01	RightFoot_R02	RightFoot_R10	RightFoot_R11	RightFoot_R12	RightFoot_R20	RightFoot_R21	RightFoot_R22	LeftThigh_X	LeftThigh_Y	LeftThigh_Z	LeftThigh_RXV	LeftThigh_RYV	LeftThigh_RZV	LeftThigh_XV	LeftThigh_YV	LeftThigh_ZV	LeftThigh_R00	LeftThigh_R01	LeftThigh_R02	LeftThigh_R10	LeftThigh_R11	LeftThigh_R12	LeftThigh_R20	LeftThigh_R21	LeftThigh_R22	LeftLeg_X	LeftLeg_Y	LeftLeg_Z	LeftLeg_RXV	LeftLeg_RYV	LeftLeg_RZV	LeftLeg_XV	LeftLeg_YV	LeftLeg_ZV	LeftLeg_R00	LeftLeg_R01	LeftLeg_R02	LeftLeg_R10	LeftLeg_R11	LeftLeg_R12	LeftLeg_R20	LeftLeg_R21	LeftLeg_R22	LeftFoot_X	LeftFoot_Y	LeftFoot_Z	LeftFoot_RXV	LeftFoot_RYV	LeftFoot_RZV	LeftFoot_XV	LeftFoot_YV	LeftFoot_ZV	LeftFoot_R00	LeftFoot_R01	LeftFoot_R02	LeftFoot_R10	LeftFoot_R11	LeftFoot_R12	LeftFoot_R20	LeftFoot_R21	LeftFoot_R22
0.0194	0.201642	0	3.10602	0	1.78474e-17	-0.190525	-9.59562	-4.21424	5.9658e-17	-0.938334	-0.345731	0	0	9.36751e-17	-1	0.345731	-0.938334	9.36751e-17	0.201642	0	3.10602	1.24062e-17	-1.28303e-17	4.92326	3.96873	9.69974	5.9658e-17	0.434229	0.900803	0	6.51161e-17	-6.73417e-17	-1	-0.900803	0.434229	9.36751e-17	0.683635	7.22789e-17	2.10613	1.75115e-17	-3.44646e-18	5.74077	-5.40302	14.7147	7.38997e-17	-0.158025	0.987435	0	9.19119e-17	-1.80893e-17	-1	-0.987435	-0.158025	9.36751e-17	0.492426	1.83492e-16	0.911329	-8.89891e-18	-1.54706e-17	2.67635	22.2474	-1.85572	7.80699e-17	0.985757	-0.168174	0	-4.67073e-17	-8.12e-17	-1	0.168174	0.985757	9.36751e-17	0.201642	0	3.10602	1.70332e-17	-5.32931e-18	-3.80121	-1.15668	10.4162	5.9658e-17	-0.0497672	0.998761	0	8.94013e-17	-2.79717e-17	-1	-0.998761	-0.0497672	9.36751e-17	0.1464	9.92355e-17	1.99739	1.50948e-17	9.52252e-18	-2.70822	-5.4699	3.13361	6.55736e-17	-0.793057	0.609148	0	7.92274e-17	4.99804e-17	-1	-0.609148	-0.793057	9.36751e-17	-0.813199	1.95101e-16	1.26032	1.77981e-17	-1.32585e-18	-1.87255	-4.48195	3.13887	5.40513e-17	-0.275069	0.961425	0	9.34162e-17	-6.95892e-18	-1	-0.961425	-0.275069	9.36751e-17
0.0196	0.203734	0	3.10614	0	1.18521e-17	-0.189786	-9.59804	-4.21531	3.97577e-17	-0.938321	-0.345766	0	0	6.245e-17	-1	0.345766	-0.938321	6.245e-17	0.203734	0	3.10614	8.23002e-18	-8.52876e-18	4.86836	3.97965	9.69813	3.97577e-17	0.435115	0.900375	0	4.33648e-17	-4.49389e-17	-1	-0.900375	0.435115	6.245e-17	0.686712	4.81349e-17	2.10673	1.16263e-17	-2.30252e-18	5.79221	-5.35593	14.6704	4.92246e-17	-0.156891	0.987616	0	6.12602e-17	-1.21322e-17	-1	-0.987616	-0.156891	6.245e-17	0.496874	1.2226e-16	0.911712	-5.91548e-18	-1.02703e-17	2.68352	22.2505	-1.89246	5.20107e-17	0.985667	-0.168702	0	-3.11692e-17	-5.41155e-17	-1	0.168702	0.985667	6.245e-17	0.203734	0	3.10614	1.1314e-17	-3.53092e-18	-3.80172	-1.16451	10.418	3.97577e-17	-0.0505265	0.998723	0	5.96143e-17	-1.86048e-17	-1	-0.998723	-0.0505265	6.245e-17	0.147649	6.61719e-17	1.99756	1.0021e-17	6.32876e-18	-2.70369	-5.47522	3.12964	4.3677e-17	-0.793386	0.608718	0	5.28015e-17	3.33469e-17	-1	-0.608718	-0.793386	6.245e-17	-0.812348	1.30062e-16	1.26101	1.18197e-17	-8.76493e-19	-1.87211	-4.4848	3.144	3.60192e-17	-0.275429	0.961322	0	6.2279e-17	-4.61833e-18	-1	-0.961322	-0.275429	6.245e-17
0.0198	0.205826	0	3.10627	0	1.44282e-17	-0.189029	-9.60041	-4.21619	4.85631e-17	-0.938308	-0.345802	0	0	7.63278e-17	-1	0.345802	-0.938308	7.63278e-17	0.205826	0	3.10627	1.00083e-17	-1.03926e-17	4.81655	3.99055	9.69638	4.85631e-17	0.435992	0.899951	0	5.29458e-17	-5.49789e-17	-1	-0.899951	0.435992	7.63278e-17	0.689778	5.87699e-17	2.10733	1.41499e-17	-2.8199e-18	5.83929	-5.31044	14.629	6.00989e-17	-0.155747	0.987797	0	7.48558e-17	-1.49178e-17	-1	-0.987797	-0.155747	7.63278e-17	0.501324	1.49345e-16	0.912091	-7.20839e-18	-1.24985e-17	2.68788	22.2518	-1.92669	6.3511e-17	0.985576	-0.169231	0	-3.81337e-17	-6.61193e-17	-1	0.169231	0.985576	7.63278e-17	0.205826	0	3.10627	1.37761e-17	-4.28841e-18	-3.80201	-1.17217	10.4197	4.85631e-17	-0.0512859	0.998684	0	7.28784e-17	-2.26865e-17	-1	-0.998684	-0.0512859	7.63278e-17	0.148899	8.0895e-17	1.99773	1.21951e-17	7.71044e-18	-2.6996	-5.48054	3.12589	5.33232e-17	-0.793715	0.608289	0	6.45146e-17	4.07897e-17	-1	-0.608289	-0.793715	7.63278e-17	-0.811497	1.58958e-16	1.2617	1.4389e-17	-1.06216e-18	-1.87126	-4.48783	3.14888	4.39936e-17	-0.275788	0.961218	0	7.61207e-17	-5.61901e-18	-1	-0.961218	-0.275788	7.63278e-17
0.02	0.20792	0	3.1064	0	-7.18195e-18	-0.188187	-9.60269	-4.21648	-2.42466e-17	-0.938294	-0.345837	0	0	-3.81639e-17	-1	0.345837	-0.938294	-3.81639e-17	0.20792	0	3.1064	-4.97667e-18	5.17813e-18	4.77476	4.0017	9.69416	-2.42466e-17	0.436859	0.89953	0	-2.64454e-17	2.75159e-17	-1	-0.89953	0.436859	-3.81639e-17	0.692833	-2.93544e-17	2.10792	-7.04174e-18	1.41216e-18	5.87177	-5.27055	14.5965	-2.99943e-17	-0.154593	0.987978	0	-3.74189e-17	7.50403e-18	-1	-0.987978	-0.154593	-3.81639e-17	0.505775	-7.46312e-17	0.912466	3.59171e-18	6.21932e-18	2.68268	22.2467	-1.95264	-3.1703e-17	0.985485	-0.169761	0	1.90859e-17	3.30486e-17	-1	0.169761	0.985485	-3.81639e-17	0.20792	0	3.1064	-6.85892e-18	2.1297e-18	-3.80168	-1.1793	10.4211	-2.42466e-17	-0.0520453	0.998645	0	-3.64474e-17	1.13169e-17	-1	-0.998645	-0.0520453	-3.81639e-17	0.150149	-4.04566e-17	1.9979	-6.06847e-18	-3.84109e-18	-2.6966	-5.48582	3.12283	-2.66106e-17	-0.794044	0.607861	0	-3.22471e-17	-2.04111e-17	-1	-0.607861	-0.794044	-3.81639e-17	-0.810644	-7.94755e-17	1.26239	-7.16264e-18	5.26302e-19	-1.86964	-4.49123	3.15322	-2.19628e-17	-0.276148	0.961115	0	-3.80613e-17	2.7967e-18	-1	-0.961115	-0.276148	-3.81639e-17
0.0202	0.210013	0	3.10653	0	-1.88425e-17	-0.187275	-9.6049	-4.21628	-6.37876e-17	-0.938281	-0.345873	0	0	-1.00614e-16	-1	0.345873	-0.938281	-1.00614e-16	0.210013	0	3.10653	-1.30432e-17	1.35982e-17	4.74115	4.01305	9.69157	-6.37876e-17	0.437717	0.899113	0	-6.96476e-17	7.26112e-17	-1	-0.899113	0.437717	-1.00614e-16	0.69588	-7.73088e-17	2.10851	-1.84701e-17	3.72731e-18	5.89232	-5.23527	14.5714	-7.88817e-17	-0.153433	0.988159	0	-9.86258e-17	1.99029e-17	-1	-0.988159	-0.153433	-1.00614e-16	0.510226	-1.96646e-16	0.912838	9.43253e-18	1.63115e-17	2.66973	22.2364	-1.97181	-8.33917e-17	0.985394	-0.170289	0	5.03674e-17	8.70994e-17	-1	0.170289	0.985394	-1.00614e-16	0.210013	0	3.10653	-1.7999e-17	5.57444e-18	-3.80084	-1.18598	10.4223	-6.37876e-17	-0.0528046	0.998605	0	-9.61101e-17	2.97661e-17	-1	-0.998605	-0.0528046	-1.00614e-16	0.1514	-1.06682e-16	1.99807	-1.59161e-17	-1.00854e-17	-2.69445	-5.49108	3.12033	-6.99752e-17	-0.794372	0.607432	0	-8.4988e-17	-5.38536e-17	-1	-0.607432	-0.794372	-1.00614e-16	-0.809789	-2.09518e-16	1.26308	-1.87923e-17	1.37448e-18	-1.86754	-4.49487	3.15717	-5.77719e-17	-0.276508	0.961012	0	-1.00346e-16	7.33937e-18	-1	-0.961012	-0.276508	-1.00614e-16
0.0204	0.212107	0	3.10665	0	2.39159e-17	-0.186305	-9.60704	-4.21568	8.11667e-17	-0.938268	-0.345908	0	0	1.2837e-16	-1	0.345908	-0.938268	1.2837e-16	0.212107	0	3.10665	1.65382e-17	-1.7276e-17	4.71426	4.02456	9.68866	8.11667e-17	0.43857	0.898697	0	8.87694e-17	-9.27294e-17	-1	-0.898697	0.43857	1.2837e-16	0.69892	9.8534e-17	2.1091	2.34376e-17	-4.75941e-18	5.90307	-5.20377	14.5523	1.00343e-16	-0.152268	0.988339	0	1.25802e-16	-2.55463e-17	-1	-0.988339	-0.152268	1.2837e-16	0.514676	2.50754e-16	0.913208	-1.19841e-17	-2.06967e-17	2.65045	22.2218	-1.98536	1.06102e-16	0.985303	-0.170815	0	-6.43253e-17	-1.1109e-16	-1	0.170815	0.985303	1.2837e-16	0.212107	0	3.10665	2.28505e-17	-7.05888e-18	-3.79959	-1.19231	10.4233	8.11667e-17	-0.0535637	0.998564	0	1.22651e-16	-3.78888e-17	-1	-0.998564	-0.0535637	1.2837e-16	0.152652	1.36142e-16	1.99825	2.01952e-17	1.28111e-17	-2.69294	-5.49632	3.11828	8.90021e-17	-0.794699	0.607004	0	1.08398e-16	6.87641e-17	-1	-0.607004	-0.794699	1.2837e-16	-0.808934	2.67304e-16	1.26377	2.38528e-17	-1.73655e-18	-1.86517	-4.49868	3.16086	7.35006e-17	-0.276866	0.960908	0	1.28031e-16	-9.321e-18	-1	-0.960908	-0.276866	1.2837e-16
0.0206	0.214202	0	3.10678	0	3.08567e-17	-0.185288	-9.60913	-4.21476	1.04968e-16	-0.938256	-0.345943	0	0	1.66533e-16	-1	0.345943	-0.938256	1.66533e-16	0.214202	0	3.10678	2.1316e-17	-2.23106e-17	4.69291	4.03621	9.68548	1.04968e-16	0.439417	0.898283	0	1.15042e-16	-1.2041e-16	-1	-0.898283	0.439417	1.66533e-16	0.701955	1.27697e-16	2.10968	3.0232e-17	-6.1775e-18	5.90572	-5.17543	14.5381	1.29732e-16	-0.151101	0.988518	0	1.63162e-16	-3.33399e-17	-1	-0.988518	-0.151101	1.66533e-16	0.519123	3.25123e-16	0.913577	-1.54773e-17	-2.66944e-17	2.62601	22.2037	-1.99428	1.37207e-16	0.985212	-0.171338	0	-8.35308e-17	-1.44069e-16	-1	0.171338	0.985212	1.66533e-16	0.214202	0	3.10678	2.94886e-17	-9.08618e-18	-3.798	-1.19835	10.4242	1.04968e-16	-0.0543225	0.998523	0	1.5915e-16	-4.90381e-17	-1	-0.998523	-0.0543225	1.66533e-16	0.153904	1.76656e-16	1.99842	2.60479e-17	1.65422e-17	-2.6919	-5.50155	3.11661	1.15053e-16	-0.795026	0.606576	0	1.4058e-16	8.9278e-17	-1	-0.606576	-0.795026	1.66533e-16	-0.808077	3.46758e-16	1.26446	3.0776e-17	-2.23019e-18	-1.8627	-4.5026	3.16439	9.50371e-17	-0.277225	0.960805	0	1.66098e-16	-1.20363e-17	-1	-0.960805	-0.277225	1.66533e-16
0.0208	0.216297	0	3.1069	0	1.47018e-17	-0.184239	-9.61119	-4.21361	5.01232e-17	-0.938243	-0.345978	0	0	7.97973e-17	-1	0.345978	-0.938243	7.97973e-17	0.216297	0	3.1069	1.01457e-17	-1.06399e-17	4.67542	4.04794	9.68213	5.01232e-17	0.44026	0.89787	0	5.50681e-17	-5.77504e-17	-1	-0.89787	0.44026	7.97973e-17	0.704985	6.11256e-17	2.11027	1.44006e-17	-2.96084e-18	5.90273	-5.14929	14.5273	6.19335e-17	-0.149933	0.988696	0	7.81623e-17	-1.60706e-17	-1	-0.988696	-0.149933	7.97973e-17	0.523566	1.55702e-16	0.913946	-7.38136e-18	-1.27145e-17	2.59802	22.183	-1.99993	6.55161e-17	0.985122	-0.171855	0	-4.0064e-17	-6.90107e-17	-1	0.171855	0.985122	7.97973e-17	0.216297	0	3.1069	1.40531e-17	-4.31899e-18	-3.79617	-1.20418	10.4249	5.01232e-17	-0.0550809	0.998482	0	7.62762e-17	-2.34423e-17	-1	-0.998482	-0.0550809	7.97973e-17	0.155157	8.46666e-17	1.99859	1.24067e-17	7.88781e-18	-2.69111	-5.50676	3.1152	5.49173e-17	-0.795352	0.606148	0	6.734e-17	4.28128e-17	-1	-0.606148	-0.795352	7.97973e-17	-0.807219	1.66148e-16	1.26515	1.46637e-17	-1.05767e-18	-1.8603	-4.50654	3.16787	4.53731e-17	-0.277583	0.960702	0	7.95905e-17	-5.74071e-18	-1	-0.960702	-0.277583	7.97973e-17
0.021	0.218392	0	3.10703	0	-1.65229e-17	-0.183169	-9.61322	-4.21231	-5.64528e-17	-0.93823	-0.346012	0	0	-9.02056e-17	-1	0.346012	-0.93823	-9.02056e-17	0.218392	0	3.10703	-1.13908e-17	1.19689e-17	4.6606	4.05971	9.67865	-5.64528e-17	0.441099	0.897458	0	-6.21874e-17	6.53435e-17	-1	-0.897458	0.441099	-9.02056e-17	0.708012	-6.90281e-17	2.11085	-1.61803e-17	3.34729e-18	5.89584	-5.12469	14.5189	-6.97382e-17	-0.148766	0.988872	0	-8.83352e-17	1.82743e-17	-1	-0.988872	-0.148766	-9.02056e-17	0.528005	-1.75914e-16	0.914316	8.30362e-18	1.42848e-17	2.56765	22.1607	-2.0033	-7.37885e-17	0.985033	-0.172367	0	4.53331e-17	7.79869e-17	-1	0.172367	0.985033	-9.02056e-17	0.218392	0	3.10703	-1.57973e-17	4.84257e-18	-3.7942	-1.20987	10.4256	-5.64528e-17	-0.055839	0.99844	0	-8.62444e-17	2.64377e-17	-1	-0.99844	-0.055839	-9.02056e-17	0.15641	-9.57313e-17	1.99876	-1.3939e-17	-8.87184e-18	-2.69044	-5.51196	3.11396	-6.1828e-17	-0.795678	0.60572	0	-7.60991e-17	-4.84353e-17	-1	-0.60572	-0.795678	-9.02056e-17	-0.80636	-1.87811e-16	1.26584	-1.64805e-17	1.18315e-18	-1.85807	-4.51044	3.17138	-5.10931e-17	-0.27794	0.960598	0	-8.99741e-17	6.45934e-18	-1	-0.960598	-0.27794	-9.02056e-17
0.0212	0.220487	0	3.10716	0	6.94909e-18	-0.182085	-9.61524	-4.21091	2.37925e-17	-0.938217	-0.346047	0	0	3.81639e-17	-1	0.346047	-0.938217	3.81639e-17	0.220487	0	3.10716	4.7858e-18	-5.03845e-18	4.64756	4.07151	9.67509	2.37925e-17	0.441936	0.897047	0	2.62833e-17	-2.76708e-17	-1	-0.897047	0.441936	3.81639e-17	0.711036	2.91744e-17	2.11143	6.80328e-18	-1.41605e-18	5.88636	-5.10113	14.5121	2.93852e-17	-0.1476	0.989047	0	3.73631e-17	-7.77688e-18	-1	-0.989047	-0.1476	3.81639e-17	0.53244	7.43838e-17	0.914686	-3.49559e-18	-6.00589e-18	2.53575	22.1372	-2.0051	3.10986e-17	0.984944	-0.172873	0	-1.91975e-17	-3.29839e-17	-1	0.172873	0.984944	3.81639e-17	0.220487	0	3.10716	6.6454e-18	-2.03186e-18	-3.79213	-1.21547	10.4263	2.37925e-17	-0.0565966	0.998397	0	3.64961e-17	-1.11588e-17	-1	-0.998397	-0.0565966	3.81639e-17	0.157665	4.05107e-17	1.99893	5.86051e-18	3.7342e-18	-2.68979	-5.51715	3.11283	2.60479e-17	-0.796004	0.605291	0	3.21855e-17	2.0508e-17	-1	-0.605291	-0.796004	3.81639e-17	-0.8055	7.94551e-17	1.26653	6.93142e-18	-4.9528e-19	-1.85608	-4.51428	3.17494	2.15295e-17	-0.278297	0.960495	0	3.80669e-17	-2.72005e-18	-1	-0.960495	-0.278297	3.81639e-17
0.0214	0.222583	0	3.10728	0	-2.00944e-17	-0.180994	-9.61724	-4.20945	-6.89434e-17	-0.938205	-0.346081	0	0	-1.11022e-16	-1	0.346081	-0.938205	-1.11022e-16	0.222583	0	3.10728	-1.38248e-17	1.45828e-17	4.63564	4.08331	9.67147	-6.89434e-17	0.442769	0.896636	0	-7.63827e-17	8.05707e-17	-1	-0.896636	0.442769	-1.11022e-16	0.714057	-8.47848e-17	2.11201	-1.96678e-17	4.11862e-18	5.87524	-5.07824	14.5062	-8.51304e-17	-0.146435	0.98922	0	-1.08665e-16	2.27555e-17	-1	-0.98922	-0.146435	-1.11022e-16	0.53687	-2.1627e-16	0.915058	1.01175e-17	1.73615e-17	2.50295	22.113	-2.00588	-9.01139e-17	0.984856	-0.173372	0	5.58996e-17	9.59228e-17	-1	0.173372	0.984856	-1.11022e-16	0.222583	0	3.10728	-1.92205e-17	5.86156e-18	-3.79001	-1.22102	10.4269	-6.89434e-17	-0.0573538	0.998354	0	-1.06194e-16	3.23854e-17	-1	-0.998354	-0.0573538	-1.11022e-16	0.15892	-1.17875e-16	1.99911	-1.69412e-17	-1.08065e-17	-2.68908	-5.52232	3.11175	-7.54498e-17	-0.796329	0.604863	0	-9.36007e-17	-5.97065e-17	-1	-0.604863	-0.796329	-1.11022e-16	-0.804639	-2.31132e-16	1.26722	-2.00438e-17	1.42547e-18	-1.85435	-4.51804	3.17861	-6.23739e-17	-0.278654	0.960392	0	-1.10743e-16	7.87579e-18	-1	-0.960392	-0.278654	-1.11022e-16
0.0216	0.224679	0	3.1074	0	9.98642e-18	-0.179899	-9.61924	-4.20796	3.43346e-17	-0.938192	-0.346115	0	0	5.55112e-17	-1	0.346115	-0.938192	5.55112e-17	0.224679	0	3.1074	6.86361e-18	-7.25393e-18	4.6244	4.0951	9.66783	3.43346e-17	0.4436	0.896225	0	3.81525e-17	-4.03221e-17	-1	-0.896225	0.4436	5.55112e-17	0.717075	4.23493e-17	2.11259	9.77192e-18	-2.05869e-18	5.86313	-5.05578	14.5009	4.23865e-17	-0.145273	0.989392	0	5.43188e-17	-1.14436e-17	-1	-0.989392	-0.145273	5.55112e-17	0.541295	1.08075e-16	0.915431	-5.03278e-18	-8.62553e-18	2.46967	22.0883	-2.006	4.48775e-17	0.984769	-0.173865	0	-2.79755e-17	-4.79464e-17	-1	0.173865	0.984769	5.55112e-17	0.224679	0	3.1074	9.55421e-18	-2.90616e-18	-3.78786	-1.22654	10.4275	3.43346e-17	-0.0581106	0.99831	0	5.31086e-17	-1.61544e-17	-1	-0.99831	-0.0581106	5.55112e-17	0.160176	5.89506e-17	1.99928	8.41665e-18	5.37481e-18	-2.68828	-5.52748	3.1107	3.75605e-17	-0.796655	0.604435	0	4.67853e-17	2.98767e-17	-1	-0.604435	-0.796655	5.55112e-17	-0.803776	1.15561e-16	1.26791	9.9615e-18	-7.05091e-19	-1.85287	-4.5217	3.18237	3.1057e-17	-0.27901	0.960288	0	5.53726e-17	-3.91936e-18	-1	-0.960288	-0.27901	5.55112e-17
0.0218	0.226775	0	3.10753	0	-1.67494e-17	-0.178804	-9.62123	-4.20646	-5.77073e-17	-0.93818	-0.346148	0	0	-9.36751e-17	-1	0.346148	-0.93818	-9.36751e-17	0.226775	0	3.10753	-1.15001e-17	1.21775e-17	4.61356	4.10688	9.66416	-5.77073e-17	0.444429	0.895814	0	-6.43169e-17	6.81054e-17	-1	-0.895814	0.444429	-9.36751e-17	0.720091	-7.13918e-17	2.11317	-1.63855e-17	3.47269e-18	5.85046	-5.03357	14.4959	-7.12243e-17	-0.144113	0.989561	0	-9.16396e-17	1.94218e-17	-1	-0.989561	-0.144113	-9.36751e-17	0.545715	-1.82276e-16	0.915805	8.44875e-18	1.44624e-17	2.4362	22.0634	-2.00571	-7.54263e-17	0.984683	-0.174352	0	4.72516e-17	8.08845e-17	-1	0.174352	0.984683	-9.36751e-17	0.226775	0	3.10753	-1.6028e-17	4.86271e-18	-3.78571	-1.23204	10.4281	-5.77073e-17	-0.0588668	0.998266	0	-8.96404e-17	2.71958e-17	-1	-0.998266	-0.0588668	-9.36751e-17	0.161433	-9.95009e-17	1.99945	-1.41121e-17	-9.02182e-18	-2.68738	-5.53263	3.10967	-6.31049e-17	-0.79698	0.604006	0	-7.8925e-17	-5.04566e-17	-1	-0.604006	-0.79698	-9.36751e-17	-0.802912	-1.95e-16	1.26861	-1.6708e-17	1.177e-18	-1.85162	-4.52527	3.18624	-5.21885e-17	-0.279366	0.960185	0	-9.34435e-17	6.58266e-18	-1	-0.960185	-0.279366	-9.36751e-17
0.022	0.228871	0	3.10765	0	9.86479e-18	-0.177708	-9.62322	-4.20494	3.40591e-17	-0.938167	-0.346182	0	0	5.55112e-17	-1	0.346182	-0.938167	5.55112e-17	0.228871	0	3.10765	6.76625e-18	-7.17858e-18	4.60291	4.11862	9.66048	3.40591e-17	0.445255	0.895404	0	3.8075e-17	-4.03953e-17	-1	-0.895404	0.445255	5.55112e-17	0.723105	4.22633e-17	2.11375	9.64797e-18	-2.05692e-18	5.83749	-5.01151	14.4911	4.20273e-17	-0.142955	0.989729	0	5.4291e-17	-1.15747e-17	-1	-0.989729	-0.142955	5.55112e-17	0.55013	1.07955e-16	0.916181	-4.98045e-18	-8.51524e-18	2.4027	22.0384	-2.00515	4.45162e-17	0.984598	-0.174831	0	-2.8026e-17	-4.79169e-17	-1	0.174831	0.984598	5.55112e-17	0.228871	0	3.10765	9.44197e-18	-2.85714e-18	-3.78356	-1.23754	10.4286	3.40591e-17	-0.0596227	0.998221	0	5.31319e-17	-1.60777e-17	-1	-0.998221	-0.0596227	5.55112e-17	0.16269	5.89764e-17	1.99963	8.30881e-18	5.31768e-18	-2.68639	-5.53777	3.10863	3.72305e-17	-0.797304	0.603578	0	4.67553e-17	2.99237e-17	-1	-0.603578	-0.797304	5.55112e-17	-0.802048	1.1555e-16	1.2693	9.84064e-18	-6.89918e-19	-1.85058	-4.52877	3.19019	3.07961e-17	-0.279721	0.960081	0	5.53752e-17	-3.88231e-18	-1	-0.960081	-0.279721	5.55112e-17
0.0222	0.230968	0	3.10777	0	6.12755e-19	-0.176614	-9.62521	-4.20343	2.12009e-18	-0.938155	-0.346215	0	0	3.46945e-18	-1	0.346215	-0.938155	3.46945e-18	0.230968	0	3.10777	4.19861e-19	-4.46301e-19	4.59236	4.13034	9.6568	2.12009e-18	0.44608	0.894993	0	2.37728e-18	-2.52698e-18	-1	-0.894993	0.44608	3.46945e-18	0.726117	2.63878e-18	2.11433	5.99132e-19	-1.28487e-19	5.8244	-4.98954	14.4863	2.61548e-18	-0.141799	0.989895	0	3.39232e-18	-7.275e-19	-1	-0.989895	-0.141799	3.46945e-18	0.55454	6.74348e-18	0.916558	-3.09635e-19	-5.28767e-19	2.36929	22.0133	-2.00443	2.77095e-18	0.984514	-0.175304	0	-1.75317e-18	-2.9939e-18	-1	0.175304	0.984514	3.46945e-18	0.230968	0	3.10777	5.86619e-19	-1.77049e-19	-3.78141	-1.24304	10.4292	2.12009e-18	-0.060378	0.998176	0	3.32147e-18	-1.00246e-18	-1	-0.998176	-0.060378	3.46945e-18	0.163949	3.68683e-18	1.9998	5.15939e-19	3.30568e-19	-2.68531	-5.54291	3.10759	2.31661e-18	-0.797628	0.603149	0	2.92127e-18	1.87169e-18	-1	-0.603149	-0.797628	3.46945e-18	-0.801181	7.22156e-18	1.26999	6.11268e-19	-4.265e-20	-1.84972	-4.5322	3.19423	1.91662e-18	-0.280077	0.959978	0	3.46103e-18	-2.41486e-19	-1	-0.959978	-0.280077	3.46945e-18
0.0224	0.233065	0	3.1079	0	-9.13449e-18	-0.175523	-9.6272	-4.20192	-3.16725e-17	-0.938143	-0.346248	0	0	-5.20417e-17	-1	0.346248	-0.938143	-5.20417e-17	0.233065	0	3.1079	-6.25263e-18	6.65909e-18	4.58184	4.14203	9.65311	-3.16725e-17	0.446901	0.894583	0	-3.5623e-17	3.79387e-17	-1	-0.894583	0.446901	-5.20417e-17	0.729126	-3.95415e-17	2.11491	-8.92911e-18	1.92611e-18	5.81128	-4.96762	14.4816	-3.90641e-17	-0.140646	0.99006	0	-5.08716e-17	1.09736e-17	-1	-0.99006	-0.140646	-5.20417e-17	0.558944	-1.01096e-16	0.916936	4.61982e-18	7.88011e-18	2.33602	21.9882	-2.00359	-4.13946e-17	0.984431	-0.175771	0	2.63204e-17	4.48952e-17	-1	0.175771	0.984431	-5.20417e-17	0.233065	0	3.1079	-8.74678e-18	2.63301e-18	-3.77927	-1.24854	10.4298	-3.16725e-17	-0.0611329	0.99813	0	-4.98328e-17	1.5001e-17	-1	-0.99813	-0.0611329	-5.20417e-17	0.165208	-5.53144e-17	1.99997	-7.68876e-18	-4.93173e-18	-2.68416	-5.54804	3.10654	-3.45951e-17	-0.797952	0.602721	0	-4.3805e-17	-2.80974e-17	-1	-0.602721	-0.797952	-5.20417e-17	-0.800314	-1.08318e-16	1.27068	-9.11255e-18	6.32745e-19	-1.84901	-4.53557	3.19833	-2.86277e-17	-0.280432	0.959874	0	-5.19167e-17	3.60492e-18	-1	-0.959874	-0.280432	-5.20417e-17
