time	Torso_X	Torso_Y	Torso_Z	Torso_RXV	Torso_RYV	Torso_RZV	Torso_XV	Torso_YV	Torso_ZV	Torso_R00	Torso_R01	Torso_R02	Torso_R10	Torso_R11	Torso_R12	Torso_R20	Torso_R21	Torso_R22	RightThigh_X	RightThigh_Y	RightThigh_Z	RightThigh_RXV	RightThigh_RYV	RightThigh_RZV	RightThigh_XV	RightThigh_YV	RightThigh_ZV	RightThigh_R00	RightThigh_R01	RightThigh_R02	RightThigh_R10	RightThigh_R11	RightThigh_R12	RightThigh_R20	RightThigh_R21	RightThigh_R22	RightLeg_X	RightLeg_Y	RightLeg_Z	RightLeg_RXV	RightLeg_RYV	RightLeg_RZV	RightLeg_XV	RightLeg_YV	RightLeg_ZV	RightLeg_R00	RightLeg_R01	RightLeg_R02	RightLeg_R10	RightLeg_R11	RightLeg_R12	RightLeg_R20	RightLeg_R21	RightLeg_R22	RightFoot_X	RightFoot_Y	RightFoot_Z	RightFoot_RXV	RightFoot_RYV	RightFoot_RZV	RightFoot_XV	RightFoot_YV	RightFoot_ZV	RightFoot_R00	RightFoot_R01	RightFoot_R02	RightFoot_R10	RightFoot_R11	RightFoot_R12	RightFoot_R20	RightFoot_R21	RightFoot_R22	LeftThigh_X	LeftThigh_Y	LeftThigh_Z	LeftThigh_RXV	LeftThigh_RYV	LeftThigh_RZV	LeftThigh_XV	LeftThigh_YV	LeftThigh_ZV	LeftThigh_R00	LeftThigh_R01	LeftThigh_R02	LeftThigh_R10	LeftThigh_R11	LeftThigh_R12	LeftThigh_R20	LeftThigh_R21	LeftThigh_R22	LeftLeg_X	LeftLeg_Y	LeftLeg_Z	LeftLeg_RXV	LeftLeg_RYV	LeftLeg_RZV	LeftLeg_XV	LeftLeg_YV	LeftLeg_ZV	LeftLeg_R00	LeftLeg_R01	LeftLeg_R02	LeftLeg_R10	LeftLeg_R11	LeftLeg_R12	LeftLeg_R20	LeftLeg_R21	LeftLeg_R22	LeftFoot_X	LeftFoot_Y	LeftFoot_Z	LeftFoot_RXV	LeftFoot_RYV	LeftFoot_RZV	LeftFoot_XV	LeftFoot_YV	LeftFoot_ZV	LeftFoot_R00	LeftFoot_R01	LeftFoot_R02	LeftFoot_R10	LeftFoot_R11	LeftFoot_R12	LeftFoot_R20	LeftFoot_R21	LeftFoot_R22
0.00095	0.00112172	0	0.950131	8.17179e-14	-3.52338e-14	1.57108	-0.343904	1.14995	4.40635e-14	-0.172162	0.985069	3.14193e-14	-5.20139e-14	2.24265e-14	-1	-0.985069	-0.172162	4.69624e-14	0.00112172	0	0.950131	7.10749e-14	-5.35499e-14	-1.10905	-0.0623634	1.19866	4.40635e-14	0.0655416	0.99785	3.14193e-14	-4.52396e-14	3.40848e-14	-1	-0.99785	0.0655416	4.69624e-14	0.0309432	-2.0584e-14	0.496109	6.84691e-14	-5.68437e-14	-1.38001	-0.0295476	0.696209	6.84286e-14	0.112549	0.993646	3.14193e-14	-4.3581e-14	3.61814e-14	-1	-0.993646	0.112549	4.69624e-14	0.0818155	-4.02827e-14	0.0469814	7.13884e-14	-5.31312e-14	-0.884243	-0.0333492	0.0707736	9.4122e-14	0.0596764	0.998218	3.14193e-14	-4.54392e-14	3.38184e-14	-1	-0.998218	0.0596764	4.69624e-14	0.00112172	0	0.950131	8.67083e-14	-2.00227e-14	1.6702	-0.544371	1.06973	4.40635e-14	-0.345865	0.938284	3.14193e-14	-5.51904e-14	1.27446e-14	-1	-0.938284	-0.345865	4.69624e-14	-0.156247	-2.51116e-14	0.523212	8.66948e-14	-2.00807e-14	1.68101	-0.543147	1.83004	5.31738e-14	-0.345238	0.938515	3.14193e-14	-5.51818e-14	1.27815e-14	-1	-0.938515	-0.345238	4.69624e-14	-0.312295	-5.00538e-14	0.0990029	8.16025e-14	-3.55001e-14	2.68657	-0.0634898	2.64543	6.22502e-14	-0.168948	0.985625	3.14193e-14	-5.19405e-14	2.2596e-14	-1	-0.985625	-0.168948	4.69624e-14
0.00096	0.00113364	0	0.950132	8.17146e-14	-3.52323e-14	1.57101	-0.343907	1.14993	4.40482e-14	-0.172146	0.985071	3.14193e-14	-5.20139e-14	2.24265e-14	-1	-0.985071	-0.172146	4.68514e-14	0.00113364	0	0.950132	7.10735e-14	-5.35458e-14	-1.10898	-0.0624049	1.19863	4.40482e-14	0.0655305	0.997851	3.14193e-14	-4.52405e-14	3.40836e-14	-1	-0.997851	0.0655305	4.68514e-14	0.03095	-2.05844e-14	0.49611	6.84681e-14	-5.68394e-14	-1.37976	-0.0295908	0.696214	6.84115e-14	0.112536	0.993648	3.14193e-14	-4.35821e-14	3.61801e-14	-1	-0.993648	0.112536	4.68514e-14	0.0818162	-4.02836e-14	0.0469817	7.13868e-14	-5.31274e-14	-0.889147	-0.0333983	0.0708903	9.41029e-14	0.0596676	0.998218	3.14193e-14	-4.544e-14	3.38173e-14	-1	-0.998218	0.0596676	4.68514e-14	0.00113364	0	0.950132	8.67047e-14	-2.0022e-14	1.67027	-0.544368	1.06971	4.40482e-14	-0.34585	0.93829	3.14193e-14	-5.51903e-14	1.27446e-14	-1	-0.93829	-0.34585	4.68514e-14	-0.156228	-2.51116e-14	0.523211	8.66913e-14	-2.00799e-14	1.68116	-0.543145	1.83004	5.31582e-14	-0.345222	0.938521	3.14193e-14	-5.51818e-14	1.27815e-14	-1	-0.938521	-0.345222	4.68514e-14	-0.312268	-5.00538e-14	0.0989991	8.15989e-14	-3.54996e-14	2.68008	-0.0634467	2.64551	6.22343e-14	-0.168922	0.98563	3.14193e-14	-5.19403e-14	2.25966e-14	-1	-0.98563	-0.168922	4.68514e-14
0.00097	0.00114556	0	0.950134	8.17113e-14	-3.55797e-14	1.57095	-0.343911	1.1499	4.40798e-14	-0.172131	0.985074	3.14193e-14	-5.20139e-14	2.26485e-14	-1	-0.985074	-0.172131	4.70735e-14	0.00114556	0	0.950134	7.09896e-14	-5.38807e-14	-1.10892	-0.0624464	1.1986	4.40798e-14	0.0655195	0.997851	3.14193e-14	-4.5189e-14	3.42982e-14	-1	-0.997851	0.0655195	4.70735e-14	0.0309569	-2.0561e-14	0.496112	6.83687e-14	-5.71698e-14	-1.37951	-0.029634	0.69622	6.85955e-14	0.112522	0.993649	3.14193e-14	-4.35206e-14	3.63918e-14	-1	-0.993649	0.112522	4.70735e-14	0.0818169	-4.02323e-14	0.0469821	7.13048e-14	-5.34629e-14	-0.893999	-0.0334474	0.0710073	9.44363e-14	0.0596587	0.998219	3.14193e-14	-4.53896e-14	3.40322e-14	-1	-0.998219	0.0596587	4.70735e-14	0.00114556	0	0.950134	8.67637e-14	-2.03644e-14	1.67034	-0.544365	1.06968	4.40798e-14	-0.345834	0.938296	3.14193e-14	-5.52301e-14	1.29631e-14	-1	-0.938296	-0.345834	4.70735e-14	-0.156209	-2.51297e-14	0.523209	8.67501e-14	-2.04224e-14	1.68131	-0.543142	1.83005	5.33456e-14	-0.345206	0.938527	3.14193e-14	-5.52214e-14	1.30001e-14	-1	-0.938527	-0.345206	4.70735e-14	-0.312242	-5.00898e-14	0.0989952	8.1594e-14	-3.58479e-14	2.67359	-0.0634039	2.64558	6.25766e-14	-0.168895	0.985634	3.14193e-14	-5.19393e-14	2.28192e-14	-1	-0.985634	-0.168895	4.70735e-14
0.00098	0.00115748	0	0.950135	8.1708e-14	-3.59271e-14	1.57089	-0.343914	1.14988	4.41271e-14	-0.172115	0.985077	3.14193e-14	-5.20139e-14	2.28706e-14	-1	-0.985077	-0.172115	4.74065e-14	0.00115748	0	0.950135	7.09058e-14	-5.42155e-14	-1.10885	-0.0624879	1.19858	4.41271e-14	0.0655084	0.997852	3.14193e-14	-4.51374e-14	3.45127e-14	-1	-0.997852	0.0655084	4.74065e-14	0.0309638	-2.05375e-14	0.496113	6.82693e-14	-5.75001e-14	-1.37926	-0.0296771	0.696225	6.87952e-14	0.112508	0.993651	3.14193e-14	-4.34591e-14	3.66036e-14	-1	-0.993651	0.112508	4.74065e-14	0.0818176	-4.0181e-14	0.0469825	7.12228e-14	-5.37984e-14	-0.8988	-0.0334965	0.0711246	9.47852e-14	0.0596498	0.998219	3.14193e-14	-4.53393e-14	3.42471e-14	-1	-0.998219	0.0596498	4.74065e-14	0.00115748	0	0.950135	8.68227e-14	-2.07069e-14	1.67041	-0.544363	1.06965	4.41271e-14	-0.345818	0.938302	3.14193e-14	-5.52699e-14	1.31816e-14	-1	-0.938302	-0.345818	4.74065e-14	-0.15619	-2.51478e-14	0.523208	8.68088e-14	-2.07649e-14	1.68147	-0.543139	1.83006	5.35487e-14	-0.345191	0.938533	3.14193e-14	-5.5261e-14	1.32186e-14	-1	-0.938533	-0.345191	4.74065e-14	-0.312216	-5.01258e-14	0.0989914	8.15892e-14	-3.61961e-14	2.6671	-0.0633611	2.64566	6.29345e-14	-0.168869	0.985639	3.14193e-14	-5.19383e-14	2.30418e-14	-1	-0.985639	-0.168869	4.74065e-14
0.00099	0.0011694	0	0.950137	8.17047e-14	-3.57513e-14	1.57082	-0.343917	1.14985	4.40457e-14	-0.1721	0.98508	3.13638e-14	-5.20139e-14	2.27596e-14	-1	-0.98508	-0.1721	4.72955e-14	0.0011694	0	0.950137	7.09456e-14	-5.4042e-14	-1.10878	-0.0625293	1.19855	4.40457e-14	0.0654973	0.997853	3.13638e-14	-4.51646e-14	3.44036e-14	-1	-0.997853	0.0654973	4.72955e-14	0.0309707	-2.05499e-14	0.496114	6.83174e-14	-5.73285e-14	-1.37901	-0.0297201	0.696231	6.86348e-14	0.112495	0.993652	3.13638e-14	-4.34914e-14	3.64958e-14	-1	-0.993652	0.112495	4.72955e-14	0.0818183	-4.0208e-14	0.0469829	7.12615e-14	-5.36248e-14	-0.903549	-0.0335455	0.0712422	9.45473e-14	0.0596408	0.99822	3.13638e-14	-4.53657e-14	3.4138e-14	-1	-0.99822	0.0596408	4.72955e-14	0.0011694	0	0.950137	8.6788e-14	-2.05345e-14	1.67049	-0.54436	1.06963	4.40457e-14	-0.345803	0.938307	3.13638e-14	-5.525e-14	1.30725e-14	-1	-0.938307	-0.345803	4.72955e-14	-0.156171	-2.51387e-14	0.523207	8.67742e-14	-2.05926e-14	1.68162	-0.543136	1.83006	5.33889e-14	-0.345175	0.938538	3.13638e-14	-5.52412e-14	1.31094e-14	-1	-0.938538	-0.345175	4.72955e-14	-0.31219	-5.01078e-14	0.0989875	8.15861e-14	-3.60212e-14	2.66061	-0.0633186	2.64573	6.26968e-14	-0.168842	0.985643	3.13638e-14	-5.19384e-14	2.29314e-14	-1	-0.985643	-0.168842	4.72955e-14
0.001	0.00118132	0	0.950138	8.17015e-14	-3.55754e-14	1.57076	-0.34392	1.14982	4.40461e-14	-0.172084	0.985082	3.13638e-14	-5.20139e-14	2.26485e-14	-1	-0.985082	-0.172084	4.72955e-14	0.00118132	0	0.950138	7.09854e-14	-5.38685e-14	-1.10871	-0.0625707	1.19852	4.40461e-14	0.0654863	0.997853	3.13638e-14	-4.51917e-14	3.42945e-14	-1	-0.997853	0.0654863	4.72955e-14	0.0309776	-2.05622e-14	0.496115	6.83655e-14	-5.71568e-14	-1.37875	-0.0297632	0.696238	6.85562e-14	0.112481	0.993654	3.13638e-14	-4.35238e-14	3.6388e-14	-1	-0.993654	0.112481	4.72955e-14	0.0818189	-4.0235e-14	0.0469832	7.13002e-14	-5.34512e-14	-0.908247	-0.0335945	0.07136	9.43911e-14	0.0596318	0.99822	3.13638e-14	-4.53921e-14	3.40288e-14	-1	-0.99822	0.0596318	4.72955e-14	0.00118132	0	0.950138	8.67532e-14	-2.03622e-14	1.67056	-0.544357	1.0696	4.40461e-14	-0.345787	0.938313	3.13638e-14	-5.52301e-14	1.29633e-14	-1	-0.938313	-0.345787	4.72955e-14	-0.156152	-2.51297e-14	0.523206	8.67396e-14	-2.04203e-14	1.68177	-0.543133	1.83007	5.33109e-14	-0.345159	0.938544	3.13638e-14	-5.52214e-14	1.30002e-14	-1	-0.938544	-0.345159	4.72955e-14	-0.312164	-5.00897e-14	0.0989837	8.1583e-14	-3.58462e-14	2.65412	-0.0632762	2.6458	6.25409e-14	-0.168816	0.985648	3.13638e-14	-5.19385e-14	2.28209e-14	-1	-0.985648	-0.168816	4.72955e-14
0.00101	0.00119324	0	0.95014	8.16982e-14	-3.5574e-14	1.5707	-0.343923	1.1498	4.4097e-14	-0.172069	0.985085	3.14193e-14	-5.20139e-14	2.26485e-14	-1	-0.985085	-0.172069	4.71845e-14	0.00119324	0	0.95014	7.0984e-14	-5.38644e-14	-1.10864	-0.062612	1.1985	4.4097e-14	0.0654752	0.997854	3.14193e-14	-4.51927e-14	3.42933e-14	-1	-0.997854	0.0654752	4.71845e-14	0.0309845	-2.05627e-14	0.496116	6.83644e-14	-5.71525e-14	-1.3785	-0.0298061	0.696244	6.86053e-14	0.112467	0.993655	3.14193e-14	-4.35249e-14	3.63867e-14	-1	-0.993655	0.112467	4.71845e-14	0.0818196	-4.02359e-14	0.0469836	7.12986e-14	-5.34472e-14	-0.912895	-0.0336434	0.071478	9.44382e-14	0.0596228	0.998221	3.14193e-14	-4.5393e-14	3.40277e-14	-1	-0.998221	0.0596228	4.71845e-14	0.00119324	0	0.95014	8.67497e-14	-2.03615e-14	1.67063	-0.544354	1.06958	4.4097e-14	-0.345771	0.938319	3.14193e-14	-5.52301e-14	1.29634e-14	-1	-0.938319	-0.345771	4.71845e-14	-0.156133	-2.51297e-14	0.523204	8.67361e-14	-2.04195e-14	1.68192	-0.54313	1.83007	5.33614e-14	-0.345143	0.93855	3.14193e-14	-5.52214e-14	1.30003e-14	-1	-0.93855	-0.345143	4.71845e-14	-0.312137	-5.00897e-14	0.0989799	8.15794e-14	-3.58457e-14	2.64763	-0.0632339	2.64588	6.25911e-14	-0.16879	0.985652	3.14193e-14	-5.19383e-14	2.28215e-14	-1	-0.985652	-0.16879	4.71845e-14
0.00102	0.00120516	0	0.950141	8.16949e-14	-3.5747e-14	1.57063	-0.343926	1.14977	4.4113e-14	-0.172053	0.985088	3.14193e-14	-5.20139e-14	2.27596e-14	-1	-0.985088	-0.172053	4.72955e-14	0.00120516	0	0.950141	7.09414e-14	-5.40298e-14	-1.10858	-0.0626533	1.19847	4.4113e-14	0.0654641	0.997855	3.14193e-14	-4.51674e-14	3.44e-14	-1	-0.997855	0.0654641	4.72955e-14	0.0309913	-2.05511e-14	0.496117	6.83142e-14	-5.73155e-14	-1.37825	-0.029849	0.696251	6.86965e-14	0.112454	0.993657	3.14193e-14	-4.34947e-14	3.64919e-14	-1	-0.993657	0.112454	4.72955e-14	0.0818203	-4.02107e-14	0.046984	7.12569e-14	-5.3613e-14	-0.917494	-0.0336923	0.0715963	9.46031e-14	0.0596136	0.998222	3.14193e-14	-4.53682e-14	3.41346e-14	-1	-0.998222	0.0596136	4.72955e-14	0.00120516	0	0.950141	8.67774e-14	-2.05323e-14	1.6707	-0.544352	1.06955	4.4113e-14	-0.345756	0.938325	3.14193e-14	-5.52499e-14	1.30726e-14	-1	-0.938325	-0.345756	4.72955e-14	-0.156114	-2.51387e-14	0.523203	8.67637e-14	-2.05904e-14	1.68207	-0.543127	1.83008	5.34552e-14	-0.345127	0.938556	3.14193e-14	-5.52412e-14	1.31096e-14	-1	-0.938556	-0.345127	4.72955e-14	-0.312111	-5.01077e-14	0.098976	8.15751e-14	-3.60195e-14	2.64114	-0.0631919	2.64595	6.2762e-14	-0.168764	0.985656	3.14193e-14	-5.19377e-14	2.29331e-14	-1	-0.985656	-0.168764	4.72955e-14
0.00103	0.00121708	0	0.950142	8.16916e-14	-3.59199e-14	1.57057	-0.343929	1.14974	4.41133e-14	-0.172038	0.98509	3.14193e-14	-5.20139e-14	2.28706e-14	-1	-0.98509	-0.172038	4.72955e-14	0.00121708	0	0.950142	7.08988e-14	-5.41952e-14	-1.10851	-0.0626946	1.19844	4.41133e-14	0.0654531	0.997856	3.14193e-14	-4.51421e-14	3.45067e-14	-1	-0.997856	0.0654531	4.72955e-14	0.0309982	-2.05396e-14	0.496118	6.82641e-14	-5.74785e-14	-1.378	-0.0298919	0.696258	6.87721e-14	0.11244	0.993659	3.14193e-14	-4.34645e-14	3.65972e-14	-1	-0.993659	0.11244	4.72955e-14	0.081821	-4.01856e-14	0.0469844	7.12152e-14	-5.37788e-14	-0.922042	-0.0337412	0.0717148	9.47524e-14	0.0596045	0.998222	3.14193e-14	-4.53435e-14	3.42415e-14	-1	-0.998222	0.0596045	4.72955e-14	0.00121708	0	0.950142	8.68052e-14	-2.07031e-14	1.67077	-0.544349	1.06952	4.41133e-14	-0.34574	0.93833	3.14193e-14	-5.52698e-14	1.31819e-14	-1	-0.93833	-0.34574	4.72955e-14	-0.156095	-2.51478e-14	0.523202	8.67913e-14	-2.07612e-14	1.68222	-0.543124	1.83009	5.35333e-14	-0.345112	0.938562	3.14193e-14	-5.5261e-14	1.32189e-14	-1	-0.938562	-0.345112	4.72955e-14	-0.312085	-5.01257e-14	0.0989722	8.15709e-14	-3.61933e-14	2.63465	-0.0631499	2.64602	6.29174e-14	-0.168738	0.985661	3.14193e-14	-5.19371e-14	2.30447e-14	-1	-0.985661	-0.168738	4.72955e-14
0.00104	0.00122899	0	0.950144	8.16883e-14	-3.55697e-14	1.57051	-0.343932	1.14972	4.40981e-14	-0.172022	0.985093	3.14193e-14	-5.20139e-14	2.26485e-14	-1	-0.985093	-0.172022	4.71845e-14	0.00122899	0	0.950144	7.09798e-14	-5.38522e-14	-1.10844	-0.0627358	1.19842	4.40981e-14	0.065442	0.997856	3.14193e-14	-4.51954e-14	3.42897e-14	-1	-0.997856	0.065442	4.71845e-14	0.0310051	-2.05639e-14	0.496119	6.83612e-14	-5.71396e-14	-1.37775	-0.0299347	0.696265	6.86008e-14	0.112426	0.99366	3.14193e-14	-4.35281e-14	3.63829e-14	-1	-0.99366	0.112426	4.71845e-14	0.0818217	-4.02386e-14	0.0469848	7.1294e-14	-5.34355e-14	-0.926543	-0.03379	0.0718335	9.44279e-14	0.0595953	0.998223	3.14193e-14	-4.53955e-14	3.40243e-14	-1	-0.998223	0.0595953	4.71845e-14	0.00122899	0	0.950144	8.67392e-14	-2.03593e-14	1.67084	-0.544346	1.0695	4.40981e-14	-0.345724	0.938336	3.14193e-14	-5.523e-14	1.29635e-14	-1	-0.938336	-0.345724	4.71845e-14	-0.156076	-2.51297e-14	0.523201	8.67255e-14	-2.04174e-14	1.68237	-0.543121	1.83009	5.33615e-14	-0.345096	0.938567	3.14193e-14	-5.52213e-14	1.30005e-14	-1	-0.938567	-0.345096	4.71845e-14	-0.312059	-5.00897e-14	0.0989683	8.15684e-14	-3.5844e-14	2.62816	-0.0631082	2.6461	6.25902e-14	-0.168712	0.985665	3.14193e-14	-5.19376e-14	2.28232e-14	-1	-0.985665	-0.168712	4.71845e-14
0.00105	0.00124091	0	0.950145	8.16851e-14	-3.55683e-14	1.57045	-0.343935	1.14969	4.40828e-14	-0.172007	0.985096	3.14193e-14	-5.20139e-14	2.26485e-14	-1	-0.985096	-0.172007	4.70735e-14	0.00124091	0	0.950145	7.09784e-14	-5.38482e-14	-1.10837	-0.062777	1.19839	4.40828e-14	0.065431	0.997857	3.14193e-14	-4.51963e-14	3.42885e-14	-1	-0.997857	0.065431	4.70735e-14	0.031012	-2.05643e-14	0.49612	6.83602e-14	-5.71353e-14	-1.37749	-0.0299774	0.696272	6.85837e-14	0.112412	0.993662	3.14193e-14	-4.35292e-14	3.63816e-14	-1	-0.993662	0.112412	4.70735e-14	0.0818224	-4.02395e-14	0.0469851	7.12925e-14	-5.34316e-14	-0.930994	-0.0338388	0.0719524	9.44088e-14	0.059586	0.998223	3.14193e-14	-4.53964e-14	3.40232e-14	-1	-0.998223	0.059586	4.70735e-14	0.00124091	0	0.950145	8.67357e-14	-2.03586e-14	1.67091	-0.544343	1.06947	4.40828e-14	-0.345709	0.938342	3.14193e-14	-5.523e-14	1.29636e-14	-1	-0.938342	-0.345709	4.70735e-14	-0.156056	-2.51297e-14	0.5232	8.6722e-14	-2.04167e-14	1.68252	-0.543118	1.8301	5.33459e-14	-0.34508	0.938573	3.14193e-14	-5.52213e-14	1.30006e-14	-1	-0.938573	-0.34508	4.70735e-14	-0.312033	-5.00897e-14	0.0989645	8.15647e-14	-3.58434e-14	2.62166	-0.0630666	2.64617	6.25742e-14	-0.168686	0.98567	3.14193e-14	-5.19373e-14	2.28237e-14	-1	-0.98567	-0.168686	4.70735e-14
0.00106	0.00125283	0	0.950147	8.16818e-14	-3.52182e-14	1.57038	-0.343938	1.14966	4.40831e-14	-0.171991	0.985098	3.14193e-14	-5.20139e-14	2.24265e-14	-1	-0.985098	-0.171991	4.70735e-14	0.00125283	0	0.950147	7.10593e-14	-5.35053e-14	-1.10829	-0.0628181	1.19836	4.40831e-14	0.0654199	0.997858	3.14193e-14	-4.52497e-14	3.40715e-14	-1	-0.997858	0.0654199	4.70735e-14	0.0310189	-2.05886e-14	0.496121	6.84573e-14	-5.67964e-14	-1.37724	-0.0300201	0.696279	6.8428e-14	0.112399	0.993663	3.14193e-14	-4.35928e-14	3.61672e-14	-1	-0.993663	0.112399	4.70735e-14	0.0818231	-4.02925e-14	0.0469855	7.13713e-14	-5.30883e-14	-0.935398	-0.0338875	0.0720715	9.41e-14	0.0595767	0.998224	3.14193e-14	-4.54484e-14	3.3806e-14	-1	-0.998224	0.0595767	4.70735e-14	0.00125283	0	0.950147	8.66697e-14	-2.00148e-14	1.67098	-0.54434	1.06945	4.40831e-14	-0.345693	0.938348	3.14193e-14	-5.51902e-14	1.27452e-14	-1	-0.938348	-0.345693	4.70735e-14	-0.156037	-2.51115e-14	0.523198	8.66563e-14	-2.00728e-14	1.68267	-0.543114	1.83011	5.31898e-14	-0.345064	0.938579	3.14193e-14	-5.51817e-14	1.27821e-14	-1	-0.938579	-0.345064	4.70735e-14	-0.312006	-5.00537e-14	0.0989606	8.15623e-14	-3.54941e-14	2.61517	-0.0630251	2.64624	6.22628e-14	-0.16866	0.985674	3.14193e-14	-5.19378e-14	2.26022e-14	-1	-0.985674	-0.16866	4.70735e-14
0.00107	0.00126475	0	0.950148	8.16785e-14	-3.52168e-14	1.57032	-0.343941	1.14964	4.40521e-14	-0.171976	0.985101	3.14193e-14	-5.20139e-14	2.24265e-14	-1	-0.985101	-0.171976	4.68514e-14	0.00126475	0	0.950148	7.10579e-14	-5.35012e-14	-1.10822	-0.0628592	1.19834	4.40521e-14	0.0654088	0.997859	3.14193e-14	-4.52506e-14	3.40703e-14	-1	-0.997859	0.0654088	4.68514e-14	0.0310258	-2.0589e-14	0.496122	6.84563e-14	-5.67921e-14	-1.37699	-0.0300628	0.696287	6.83952e-14	0.112385	0.993665	3.14193e-14	-4.35938e-14	3.61659e-14	-1	-0.993665	0.112385	4.68514e-14	0.0818238	-4.02934e-14	0.0469859	7.13698e-14	-5.30844e-14	-0.939754	-0.0339363	0.0721907	9.40652e-14	0.0595674	0.998224	3.14193e-14	-4.54492e-14	3.38048e-14	-1	-0.998224	0.0595674	4.68514e-14	0.00126475	0	0.950148	8.66662e-14	-2.00141e-14	1.67105	-0.544337	1.06942	4.40521e-14	-0.345677	0.938354	3.14193e-14	-5.51902e-14	1.27452e-14	-1	-0.938354	-0.345677	4.68514e-14	-0.156018	-2.51115e-14	0.523197	8.66528e-14	-2.00721e-14	1.68282	-0.543111	1.83011	5.31585e-14	-0.345049	0.938585	3.14193e-14	-5.51816e-14	1.27822e-14	-1	-0.938585	-0.345049	4.68514e-14	-0.31198	-5.00536e-14	0.0989568	8.15586e-14	-3.54935e-14	2.60868	-0.0629839	2.64631	6.22311e-14	-0.168634	0.985679	3.14193e-14	-5.19376e-14	2.26028e-14	-1	-0.985679	-0.168634	4.68514e-14
0.00108	0.00127666	0	0.950149	8.16752e-14	-3.5564e-14	1.57026	-0.343944	1.14961	4.40838e-14	-0.17196	0.985104	3.14193e-14	-5.20139e-14	2.26485e-14	-1	-0.985104	-0.17196	4.70735e-14	0.00127666	0	0.950149	7.09742e-14	-5.3836e-14	-1.10815	-0.0629003	1.19831	4.40838e-14	0.0653978	0.997859	3.14193e-14	-4.51991e-14	3.42848e-14	-1	-0.997859	0.0653978	4.70735e-14	0.0310327	-2.05656e-14	0.496123	6.8357e-14	-5.71223e-14	-1.37674	-0.0301054	0.696295	6.85792e-14	0.112371	0.993666	3.14193e-14	-4.35324e-14	3.63777e-14	-1	-0.993666	0.112371	4.70735e-14	0.0818245	-4.02422e-14	0.0469863	7.1288e-14	-5.34198e-14	-0.944064	-0.0339849	0.0723102	9.43985e-14	0.059558	0.998225	3.14193e-14	-4.53989e-14	3.40198e-14	-1	-0.998225	0.059558	4.70735e-14	0.00127666	0	0.950149	8.67252e-14	-2.03564e-14	1.67113	-0.544334	1.06939	4.40838e-14	-0.345661	0.938359	3.14193e-14	-5.523e-14	1.29637e-14	-1	-0.938359	-0.345661	4.70735e-14	-0.155999	-2.51296e-14	0.523196	8.67115e-14	-2.04145e-14	1.68297	-0.543108	1.83012	5.3346e-14	-0.345033	0.938591	3.14193e-14	-5.52213e-14	1.30007e-14	-1	-0.938591	-0.345033	4.70735e-14	-0.311954	-5.00896e-14	0.098953	8.15538e-14	-3.58416e-14	2.60218	-0.0629427	2.64639	6.25733e-14	-0.168609	0.985683	3.14193e-14	-5.19366e-14	2.28253e-14	-1	-0.985683	-0.168609	4.70735e-14
0.00109	0.00128858	0	0.950151	8.1672e-14	-3.53883e-14	1.57019	-0.343946	1.14958	4.40842e-14	-0.171945	0.985107	3.14193e-14	-5.20139e-14	2.25375e-14	-1	-0.985107	-0.171945	4.70735e-14	0.00128858	0	0.950151	7.10139e-14	-5.36625e-14	-1.10808	-0.0629413	1.19828	4.40842e-14	0.0653867	0.99786	3.14193e-14	-4.52262e-14	3.41757e-14	-1	-0.99786	0.0653867	4.70735e-14	0.0310395	-2.05779e-14	0.496125	6.8405e-14	-5.69508e-14	-1.37649	-0.0301479	0.696303	6.85006e-14	0.112358	0.993668	3.14193e-14	-4.35647e-14	3.62699e-14	-1	-0.993668	0.112358	4.70735e-14	0.0818252	-4.02692e-14	0.0469867	7.13266e-14	-5.32462e-14	-0.948327	-0.0340336	0.0724298	9.42424e-14	0.0595486	0.998225	3.14193e-14	-4.54253e-14	3.39106e-14	-1	-0.998225	0.0595486	4.70735e-14	0.00128858	0	0.950151	8.66905e-14	-2.01842e-14	1.6712	-0.544331	1.06937	4.40842e-14	-0.345646	0.938365	3.14193e-14	-5.52101e-14	1.28546e-14	-1	-0.938365	-0.345646	4.70735e-14	-0.15598	-2.51206e-14	0.523195	8.66769e-14	-2.02422e-14	1.68312	-0.543105	1.83013	5.3268e-14	-0.345017	0.938596	3.14193e-14	-5.52014e-14	1.28916e-14	-1	-0.938596	-0.345017	4.70735e-14	-0.311928	-5.00716e-14	0.0989491	8.15508e-14	-3.56667e-14	2.59569	-0.0629018	2.64646	6.24175e-14	-0.168583	0.985687	3.14193e-14	-5.19368e-14	2.27149e-14	-1	-0.985687	-0.168583	4.70735e-14
